,price
16088,650000.0
4756,934550.0
675,497000.0
16472,330000.0
7223,650000.0
10406,353950.0
17091,305000.0
4905,186000.0
2409,435000.0
12163,310000.0
18753,505000.0
21246,499990.0
18073,915557.0
13927,383000.0
1590,655000.0
12055,655000.0
10558,460000.0
7351,340000.0
15719,890900.0
15682,371000.0
13564,299000.0
4211,1285000.0
524,275000.0
911,615000.0
8801,630000.0
16800,210000.0
21552,516500.0
916,570000.0
209,464000.0
20513,530000.0
467,325000.0
2488,425000.0
13944,360000.0
3472,355000.0
4007,235000.0
565,435000.0
7081,560000.0
18889,410000.0
1964,252000.0
17428,345000.0
6226,289950.0
20855,329950.0
18721,750000.0
20075,428900.0
106,460000.0
3115,387000.0
16763,829000.0
10593,951250.0
18533,635000.0
90,243500.0
15901,315000.0
10665,1010000.0
17717,217000.0
14789,240000.0
18776,1085000.0
12515,760250.0
14388,291000.0
6519,199500.0
16780,327000.0
9335,440000.0
9107,925000.0
2784,340000.0
16407,333000.0
13936,372000.0
8985,569950.0
16202,185000.0
21422,386950.0
19979,447055.0
21055,471275.0
10874,791500.0
9989,388500.0
13709,247200.0
3855,203000.0
215,280000.0
17575,763000.0
18873,344950.0
9122,250000.0
6299,319950.0
8555,350000.0
18200,1063000.0
4272,912000.0
17376,836500.0
21596,679950.0
16898,760000.0
5229,760000.0
21374,705000.0
20491,576000.0
8914,290000.0
1797,212000.0
18701,640000.0
13861,875000.0
11796,170000.0
15429,320000.0
3303,334000.0
537,595000.0
15616,797000.0
19801,395000.0
12367,380000.0
5788,310000.0
9086,415000.0
6203,560000.0
17759,380000.0
6490,284000.0
14327,425000.0
17852,515000.0
8984,249000.0
8913,370000.0
3463,1230000.0
3765,750000.0
5914,785000.0
20584,492000.0
6727,600000.0
1637,440000.0
21359,924000.0
21610,402101.0
16265,847000.0
17588,800000.0
9187,570000.0
19915,450000.0
15898,350000.0
2020,835000.0
11681,205000.0
17733,498000.0
12432,485000.0
13148,950000.0
7604,445800.0
5759,580000.0
1713,300000.0
16523,585000.0
16729,1355000.0
6597,425000.0
1005,563000.0
15443,564000.0
11910,902500.0
19748,745000.0
11989,681500.0
3169,575000.0
20019,887250.0
13567,289950.0
14328,920000.0
18649,550000.0
17901,219000.0
10628,455500.0
2912,240000.0
9285,485000.0
3425,420000.0
16819,505000.0
6693,430000.0
14625,855000.0
3439,1280600.0
13324,800000.0
12012,375000.0
12069,404500.0
14751,716000.0
8001,425000.0
21330,685000.0
2486,1012000.0
12210,870000.0
17482,340000.0
4914,455000.0
2406,235000.0
16772,560000.0
11638,800000.0
19601,235000.0
9284,265000.0
8268,425000.0
15213,1300000.0
17842,550000.0
21107,333490.0
7672,415000.0
18072,705000.0
13060,315000.0
20850,367000.0
7225,259950.0
13820,550000.0
17062,600000.0
5204,352000.0
2436,360000.0
584,268500.0
1465,765000.0
13587,260000.0
9655,435000.0
11985,437000.0
15096,442000.0
10941,480000.0
5569,625000.0
1024,446450.0
4655,390000.0
13285,600000.0
7174,205000.0
2107,272000.0
1156,350000.0
10105,139500.0
10402,406500.0
301,335000.0
16467,397000.0
19242,435000.0
4097,280000.0
9987,527500.0
3834,349950.0
11966,550000.0
2783,359950.0
20773,345000.0
13001,725000.0
15224,752000.0
16764,450000.0
2875,600000.0
9221,750000.0
17349,800000.0
16496,542500.0
2527,627000.0
3831,399950.0
13794,350000.0
19450,888550.0
370,280000.0
7088,240000.0
18528,206000.0
15032,537000.0
2187,330000.0
20105,399950.0
19221,218250.0
7491,365000.0
1338,825000.0
6328,372000.0
11556,357000.0
1621,248000.0
20978,305450.0
18997,137000.0
2452,740000.0
17102,350000.0
14900,430000.0
9734,410000.0
5353,364250.0
20423,324500.0
9190,525000.0
3093,348000.0
10126,350000.0
8424,700000.0
9312,370000.0
14239,374000.0
5416,785000.0
4071,324888.0
15006,535000.0
4237,445000.0
991,585000.0
7468,415000.0
15962,350000.0
17754,447000.0
9973,290000.0
14095,275000.0
5135,220000.0
18024,735000.0
11116,629950.0
13545,896000.0
18461,905000.0
18098,828000.0
12142,744000.0
18190,400000.0
1972,780000.0
4788,716100.0
10448,304950.0
909,435000.0
7464,650000.0
8096,480000.0
14892,195000.0
19308,475000.0
7839,315000.0
10330,500000.0
18739,325000.0
11616,395000.0
14155,538250.0
19585,312500.0
741,459000.0
7386,450000.0
8441,245000.0
18621,559950.0
16257,311500.0
14533,325000.0
10985,730000.0
17736,263000.0
19101,570000.0
17622,635000.0
7451,600000.0
11856,154500.0
1416,241000.0
3650,370000.0
9283,305000.0
5553,569000.0
21484,850000.0
16612,229000.0
15254,910000.0
15887,865000.0
14902,600000.0
1905,548800.0
8398,579000.0
823,287500.0
4920,450000.0
20350,785000.0
12539,595000.0
20709,440000.0
21565,341780.0
10658,417000.0
9363,550000.0
15514,500000.0
4605,700000.0
2695,705000.0
14623,564800.0
8020,450000.0
14605,570000.0
146,890000.0
2075,1200000.0
1187,545000.0
11958,315000.0
2093,700000.0
11056,325000.0
12964,455500.0
3513,338500.0
20283,380000.0
7235,627000.0
4471,639000.0
10850,899000.0
18596,645500.0
276,450000.0
13282,580000.0
8634,545000.0
18862,740000.0
12596,360000.0
21373,325000.0
9209,443500.0
21256,249950.0
3905,455000.0
14245,489900.0
16154,456000.0
10219,950000.0
4456,790000.0
558,750000.0
20107,310000.0
8701,249950.0
11980,1005000.0
15594,1120000.0
9535,215000.0
14057,365000.0
15896,299950.0
7746,310000.0
17720,559900.0
15686,1000000.0
12047,215000.0
6798,224950.0
8426,640000.0
12939,275000.0
3055,800000.0
16912,346500.0
13720,410000.0
2730,649000.0
20087,971971.0
9589,275000.0
627,1042500.0
18280,750000.0
4608,760000.0
19901,432500.0
19258,981000.0
3375,356000.0
6896,255000.0
1530,1250000.0
9222,289000.0
18338,208000.0
20669,449990.0
15382,500000.0
11370,600000.0
4337,622000.0
9022,479950.0
4541,700000.0
12319,795127.0
17177,1185000.0
21469,1050000.0
12460,649000.0
8792,1250000.0
4921,690000.0
20485,496800.0
14172,460000.0
12189,225000.0
16279,850000.0
5441,638500.0
7287,710000.0
2479,405000.0
1784,920000.0
11598,1200000.0
19557,556000.0
12533,575000.0
21314,458000.0
346,239900.0
12124,467500.0
1368,672000.0
3726,1060000.0
17114,375000.0
3076,1125000.0
7124,378500.0
4192,1045000.0
16707,255000.0
19159,252000.0
9870,885000.0
8561,169000.0
20895,850000.0
12701,425000.0
13658,445000.0
20529,565000.0
18460,840000.0
9338,217000.0
61,289000.0
1263,614000.0
5256,294000.0
2395,995000.0
15407,273000.0
2166,265000.0
1554,957500.0
7799,875000.0
155,215000.0
14877,392000.0
490,452000.0
6267,300000.0
12940,475000.0
12389,237000.0
16230,535000.0
1796,780000.0
16206,750000.0
15882,249950.0
9144,545000.0
7899,300000.0
4971,239000.0
2774,416000.0
18142,542950.0
11294,219950.0
6979,750000.0
13380,348000.0
11815,467000.0
19717,543000.0
18196,760000.0
6083,320000.0
3141,485000.0
3715,240000.0
21044,375000.0
3102,975000.0
3041,530000.0
11929,571000.0
8846,347000.0
15518,431000.0
21103,598992.0
4369,1150000.0
17439,257000.0
16023,532000.0
8185,258000.0
18907,676000.0
17126,280000.0
8236,415000.0
16374,332100.0
1652,231500.0
13166,379880.0
7356,849000.0
5601,255000.0
16856,333000.0
9200,250000.0
11627,425000.0
8833,249000.0
18884,562000.0
19386,539000.0
18110,295000.0
1330,567000.0
8626,425000.0
4132,740000.0
2662,418200.0
13099,250000.0
2636,415000.0
3264,556000.0
19617,450000.0
4948,425000.0
16476,735000.0
2152,605000.0
19527,991500.0
15893,245000.0
13171,425000.0
18197,390000.0
21268,459995.0
7249,416000.0
13496,1127500.0
1304,275000.0
13525,500000.0
821,310950.0
14937,187000.0
18372,492000.0
11637,178500.0
4678,736000.0
21263,495000.0
15729,850000.0
4958,317000.0
10336,750000.0
8906,1325000.0
18117,449000.0
14182,205000.0
9313,790000.0
3537,310000.0
2248,990000.0
16420,352750.0
4536,297000.0
6295,545000.0
14626,229000.0
17743,665000.0
839,332000.0
15430,1311000.0
8554,293550.0
12452,420000.0
19383,750000.0
15510,260000.0
9721,649950.0
21099,447000.0
20546,515000.0
13890,607500.0
3128,750000.0
7391,1184000.0
6881,715000.0
3381,799950.0
20179,665000.0
8718,373000.0
16775,585000.0
10917,247000.0
14632,267000.0
11242,269950.0
12888,380000.0
17630,605004.0
11523,625000.0
21402,325000.0
20337,550000.0
7825,511500.0
16836,265000.0
14759,239000.0
20324,310000.0
10317,524000.0
1511,390000.0
4991,385000.0
13386,246000.0
16388,575000.0
8233,437000.0
12623,280000.0
20204,550000.0
5935,663000.0
11743,485000.0
5352,407000.0
6803,135000.0
15910,415000.0
5616,710000.0
784,650000.0
18898,325000.0
7488,441000.0
21547,327000.0
2780,665000.0
2123,725500.0
968,440000.0
2540,350000.0
9390,820000.0
1793,215500.0
10207,383150.0
10139,800000.0
4349,360000.0
17484,270000.0
20305,849990.0
13705,490000.0
5063,1100000.0
17766,535000.0
5718,1098000.0
16634,225000.0
10627,892500.0
19562,1356920.0
4872,275000.0
4491,673200.0
13784,402000.0
20450,731500.0
13296,337500.0
5420,215000.0
2030,475000.0
12592,671000.0
13245,492000.0
18011,700000.0
13803,640000.0
5090,355000.0
21328,999000.0
13531,233000.0
6942,565000.0
3686,436300.0
21588,414500.0
8265,350000.0
8776,438000.0
8165,655100.0
10546,209000.0
1655,365000.0
17329,209950.0
8162,576250.0
13529,1080000.0
4317,250000.0
6607,675000.0
20384,394000.0
9743,464500.0
11960,286300.0
2771,268000.0
6665,455000.0
4775,248500.0
1890,550000.0
3146,181100.0
19723,384435.0
19889,395000.0
15102,490000.0
1675,224000.0
3500,980000.0
3561,480000.0
11301,128000.0
1826,450000.0
14037,1075000.0
15474,225900.0
3892,695500.0
3451,735000.0
11819,206990.0
7368,650000.0
11906,810000.0
8997,790000.0
20879,352800.0
127,260000.0
6101,495000.0
13950,834000.0
15713,593567.0
4562,477000.0
7317,286000.0
20408,529950.0
844,456500.0
21226,235000.0
17785,475000.0
11731,215000.0
7970,690000.0
10612,340000.0
21165,654000.0
2501,560000.0
10773,409950.0
17130,325000.0
831,350000.0
13298,740000.0
11652,629000.0
20629,320000.0
21386,320000.0
14486,248500.0
12578,299000.0
5917,750000.0
2162,280000.0
809,361000.0
10371,581000.0
7060,517500.0
2737,374150.0
16876,460000.0
16149,533000.0
3849,359950.0
2959,378000.0
19208,265000.0
14719,199000.0
20604,256950.0
3307,208000.0
8052,385000.0
6510,815000.0
20770,357000.0
13740,750000.0
11352,1164000.0
18691,330000.0
14273,685000.0
4724,630000.0
19493,370000.0
2294,260000.0
5497,230000.0
2388,340000.0
17750,398950.0
11512,210000.0
1139,605000.0
11029,410000.0
19040,285000.0
428,397000.0
939,350000.0
9663,496000.0
5532,602000.0
5926,817250.0
15745,912000.0
18008,275000.0
8587,285000.0
2010,272000.0
11555,530000.0
4117,340000.0
3778,810000.0
18826,760000.0
13081,475580.0
11498,966000.0
1271,470000.0
2242,525000.0
19561,321000.0
9393,344900.0
19026,724950.0
4783,745000.0
6126,589950.0
6719,244500.0
7992,90000.0
12225,1462500.0
7107,295000.0
9728,215000.0
10767,210000.0
18970,577000.0
17867,255000.0
14392,270000.0
17393,440000.0
7759,721000.0
78,410000.0
19750,335000.0
15900,994000.0
9270,585000.0
8201,300000.0
6093,533000.0
11407,325000.0
3474,380000.0
5539,260000.0
19405,401000.0
8358,415000.0
19482,185000.0
5377,610000.0
3616,280000.0
8766,460000.0
1947,930000.0
20845,399995.0
238,800000.0
12497,366400.0
18423,415000.0
8177,1003000.0
9522,464000.0
3575,525000.0
14567,400000.0
18823,539000.0
19673,375000.0
20872,689000.0
10800,825000.0
1369,334000.0
8711,348000.0
1649,520000.0
5408,294700.0
18893,575000.0
7207,655000.0
2270,287500.0
10088,397000.0
17045,389999.0
20957,379950.0
13274,605000.0
20630,255900.0
14935,395000.0
18856,269500.0
7153,530000.0
1956,420850.0
1864,207000.0
9986,330000.0
12895,645000.0
13234,699000.0
6379,280000.0
20922,499950.0
6431,354500.0
4313,430000.0
13110,1135000.0
17009,230000.0
9545,190000.0
6620,601000.0
14066,300000.0
15756,525000.0
14020,425000.0
11196,209000.0
863,910000.0
5688,265000.0
13539,230000.0
14646,545000.0
19396,725000.0
14243,589000.0
118,171800.0
9039,535000.0
14374,600000.0
8859,453500.0
16784,350000.0
5466,323000.0
9318,571500.0
11027,408000.0
4434,610000.0
17865,362500.0
2653,1000000.0
13345,1100000.0
20620,982000.0
14244,275000.0
10822,558000.0
20394,467000.0
11877,289900.0
6926,375000.0
5754,720000.0
1635,495000.0
18558,269000.0
20929,600000.0
3907,220000.0
14613,419000.0
17675,325000.0
10786,350000.0
10392,601450.0
1795,503000.0
16056,367500.0
19588,320000.0
2530,509000.0
16296,620000.0
6897,161700.0
16105,587000.0
12477,275000.0
8133,170000.0
13203,1085000.0
14706,405000.0
6522,527000.0
17017,170000.0
8455,315000.0
7743,345000.0
10017,326000.0
6313,580000.0
11733,295000.0
3682,430000.0
6436,625000.0
4744,393000.0
15508,405000.0
16907,162950.0
6375,435000.0
18105,620000.0
18805,520000.0
21065,321950.0
10495,347500.0
13061,496600.0
5888,513000.0
8348,319000.0
13816,405000.0
3162,720000.0
1943,284200.0
7044,649000.0
7856,850000.0
20214,718000.0
8368,362500.0
21014,284000.0
6010,455000.0
19646,348000.0
17718,395000.0
18467,300000.0
5242,397450.0
5246,260000.0
13938,386500.0
15393,421000.0
4733,925000.0
6969,447500.0
17150,490000.0
16123,382500.0
11737,330000.0
2171,342500.0
8346,325000.0
8919,475000.0
13312,600000.0
56,292500.0
17432,231000.0
309,665000.0
18084,207200.0
14511,435000.0
13883,360000.0
4543,315000.0
20528,505000.0
19729,600000.0
12677,355000.0
10710,575000.0
10685,350000.0
5360,445000.0
10720,912000.0
16675,464600.0
14457,765000.0
10385,1228000.0
19438,375000.0
19231,1150000.0
17314,247500.0
6527,450000.0
7146,721000.0
14035,550000.0
3996,318700.0
21230,497000.0
13182,600000.0
11567,315000.0
10386,309950.0
17466,395000.0
4293,358803.0
680,222000.0
3347,641250.0
18713,299900.0
8671,385000.0
10134,546500.0
12935,835000.0
11902,655000.0
6235,994000.0
6384,437000.0
15545,375000.0
7529,487000.0
17556,350000.0
6401,470000.0
18732,462000.0
12513,445000.0
12288,180000.0
3913,357823.0
6417,722500.0
4407,270000.0
5697,559000.0
14725,415000.0
8131,212000.0
4269,199500.0
20458,1267500.0
19682,720000.0
20348,349950.0
16919,949000.0
7209,352500.0
5010,425000.0
19015,581000.0
10552,385000.0
20041,975000.0
4972,528000.0
4749,319000.0
9769,875000.0
18140,511100.0
10434,294950.0
7105,330000.0
8211,222900.0
9740,259500.0
7113,481000.0
7043,475000.0
13350,681716.0
16160,365000.0
4786,220000.0
12450,344950.0
7161,660000.0
1276,747500.0
11727,1280000.0
15619,329950.0
20245,649000.0
19663,499431.0
10264,829000.0
4976,625000.0
8779,380000.0
8625,751000.0
17879,852000.0
10401,565000.0
4473,381000.0
17567,316000.0
10589,325000.0
17034,600000.0
14829,840000.0
7413,294000.0
14767,450000.0
3502,389000.0
10238,730000.0
21189,530200.0
5095,420000.0
4656,425000.0
17512,386100.0
12619,352450.0
2091,1025000.0
6139,425000.0
15816,230500.0
13768,372000.0
4926,820000.0
11158,220000.0
3722,775000.0
18274,380000.0
15466,453500.0
6131,517500.0
10082,577500.0
18830,400000.0
13052,649000.0
15520,415000.0
8371,435000.0
412,632925.0
392,330000.0
8903,650000.0
7443,237000.0
10576,440000.0
18453,170500.0
20891,460000.0
14093,740000.0
7102,765000.0
7135,1430000.0
20813,1325000.0
4262,300000.0
21081,395950.0
13864,530000.0
8613,565000.0
2243,284000.0
1033,249900.0
5244,370000.0
19722,673000.0
9,323000.0
10360,340500.0
18664,249000.0
4919,620000.0
17040,420000.0
5848,572500.0
12965,672000.0
20193,614000.0
1611,378000.0
17724,475000.0
2844,282000.0
13520,439000.0
5442,805000.0
7489,765000.0
15190,431000.0
6184,639000.0
20661,939000.0
4952,452000.0
5083,360000.0
551,1450000.0
7664,465000.0
19594,725000.0
3810,799000.0
13975,420000.0
9549,275000.0
681,799000.0
11269,619000.0
11217,1450000.0
1380,505000.0
13630,390500.0
7282,600000.0
8863,562000.0
19552,481000.0
3413,189000.0
8248,170000.0
12097,398000.0
9807,854000.0
20464,432500.0
21033,1049990.0
5778,417500.0
20248,453000.0
18062,457000.0
6336,400000.0
16140,354000.0
11970,484000.0
14166,568450.0
11247,270000.0
5028,324950.0
1888,580000.0
13268,185000.0
21591,572000.0
2151,525000.0
16915,137000.0
13739,270000.0
5148,994900.0
17728,475000.0
840,282000.0
1561,434500.0
1237,438000.0
513,290000.0
15027,470000.0
10413,810000.0
6682,325500.0
19932,820000.0
10375,276200.0
9795,263500.0
13418,1140000.0
3800,582500.0
21172,734990.0
4863,679950.0
11981,980000.0
15859,535000.0
5422,675000.0
19778,445000.0
6743,275000.0
1845,380000.0
20362,420000.0
3217,269000.0
1350,842500.0
4421,247000.0
7675,385000.0
8892,698000.0
21084,680000.0
9799,337000.0
14129,366000.0
18357,792000.0
19530,484998.0
6461,313300.0
17997,630000.0
14291,777000.0
1572,776500.0
11752,302500.0
11776,238000.0
7222,380000.0
2600,733000.0
17753,160000.0
15739,260000.0
6890,235000.0
4963,450000.0
6960,475000.0
4440,225000.0
9126,501000.0
5458,264000.0
9562,516200.0
4843,224000.0
11424,950000.0
18990,550000.0
1080,208000.0
1189,334950.0
20519,425000.0
7833,1065000.0
11378,275900.0
4602,435000.0
8532,350000.0
5612,510000.0
19631,380000.0
17513,1050000.0
2560,612000.0
4470,355000.0
4276,242150.0
21363,410000.0
17182,240000.0
14249,655000.0
14852,345000.0
7358,786000.0
712,639000.0
18175,550000.0
21112,542300.0
14525,105000.0
8989,454000.0
14734,989900.0
12421,263000.0
13899,400000.0
2983,991700.0
14893,401000.0
10750,699950.0
5777,225000.0
20652,300000.0
3524,350000.0
12317,518000.0
7536,1320000.0
2191,605000.0
5224,485000.0
5193,678500.0
18389,615750.0
20973,1242000.0
17926,282150.0
16437,472000.0
19635,921800.0
14868,383000.0
3038,280000.0
19348,365000.0
6130,863500.0
11922,674950.0
743,305000.0
7769,855000.0
7725,458000.0
421,625000.0
11592,635200.0
5883,400375.0
17623,292500.0
3348,675000.0
20865,999950.0
9010,603500.0
426,310000.0
11513,349950.0
10039,325000.0
15673,390000.0
16674,645000.0
2126,180500.0
12438,680000.0
3456,508500.0
5862,295000.0
21001,782900.0
10870,735000.0
17868,283700.0
4009,559950.0
13792,191000.0
5663,315000.0
8196,732000.0
5511,140000.0
2803,478000.0
5172,200500.0
4099,875000.0
2485,340500.0
12209,227000.0
6993,325000.0
18510,300000.0
868,381156.0
16741,1348000.0
6018,499500.0
19690,479950.0
4723,495000.0
16758,665000.0
9759,560000.0
9417,375000.0
10045,425590.0
2547,715000.0
12193,560000.0
7569,527900.0
2917,372000.0
14401,302000.0
6021,272000.0
4563,100000.0
2537,419950.0
10689,340000.0
11400,300000.0
13551,528000.0
18975,1240000.0
13602,349950.0
11563,380000.0
9651,479950.0
19593,257000.0
7428,1248000.0
13590,370000.0
3592,478000.0
1710,453000.0
21145,749995.0
20011,358000.0
8325,577500.0
15486,335000.0
17373,670000.0
9883,280000.0
20964,533380.0
13813,600000.0
3426,515000.0
13487,295500.0
16637,222500.0
13064,542500.0
20557,258800.0
17352,335000.0
5357,320000.0
7993,342000.0
13718,220000.0
17302,747000.0
1099,151000.0
18487,365000.0
9413,430000.0
1970,355000.0
1172,605000.0
19689,375000.0
6091,540000.0
8505,225000.0
14598,770000.0
5297,560000.0
14431,735000.0
17628,280000.0
8508,299800.0
21321,1350000.0
21550,249000.0
17429,300000.0
4576,421000.0
6958,196500.0
8180,260000.0
7245,118125.0
7131,361000.0
15565,560000.0
4246,425000.0
893,340000.0
16783,425000.0
16365,262500.0
3125,448000.0
19987,1037000.0
14940,1375000.0
15698,1120000.0
2549,276000.0
15708,925000.0
20741,345500.0
4892,952000.0
10130,285000.0
17952,826000.0
17367,180000.0
20655,859950.0
21041,365000.0
870,642450.0
11208,427800.0
13424,675000.0
13714,555000.0
11135,685000.0
4606,467000.0
8369,536000.0
6813,203000.0
12313,624000.0
2421,525000.0
4895,721000.0
12603,470950.0
19805,455000.0
8918,290000.0
10881,559950.0
18667,526500.0
6128,775000.0
17330,460000.0
19655,369950.0
5939,410000.0
7378,323000.0
7522,470000.0
12818,1313000.0
7742,305000.0
8291,315000.0
800,650000.0
12528,209977.0
1438,907000.0
10967,282000.0
16936,397000.0
3081,228000.0
18509,705640.0
11341,530000.0
4113,462600.0
7635,265000.0
13206,324950.0
3959,460000.0
19582,375000.0
1932,333800.0
5566,530000.0
582,730000.0
1852,386500.0
20266,625000.0
20196,860000.0
21592,475000.0
6247,400000.0
3047,479000.0
17781,460000.0
10724,251000.0
192,799000.0
713,215000.0
21362,405000.0
17399,199000.0
12752,606150.0
308,550700.0
3503,500000.0
19164,244000.0
1078,775000.0
14771,700000.0
10997,335000.0
3529,865000.0
17871,278000.0
10953,279900.0
19041,707000.0
8404,315000.0
7862,330000.0
11565,194000.0
4754,405000.0
13240,410000.0
9211,850000.0
8189,297000.0
5730,250000.0
9359,329950.0
7187,495000.0
16013,1190000.0
17010,290000.0
